"STEP","VACCINE_14 - _step","VACCINE_14 - _step__MIN","VACCINE_14 - _step__MAX","VACCINE_14 - IMMUNIZING_LAYER","VACCINE_14 - IMMUNIZING_LAYER__MIN","VACCINE_14 - IMMUNIZING_LAYER__MAX","VACCINE_14 - Toxicity after attacks","VACCINE_14 - Toxicity after attacks__MIN","VACCINE_14 - Toxicity after attacks__MAX","VACCINE_14 - Toxicity after defences","VACCINE_14 - Toxicity after defences__MIN","VACCINE_14 - Toxicity after defences__MAX","VACCINE_14 - Toxicity after succesful attacks","VACCINE_14 - Toxicity after succesful attacks__MIN","VACCINE_14 - Toxicity after succesful attacks__MAX","VACCINE_14 - Toxicity after succesful defences","VACCINE_14 - Toxicity after succesful defences__MIN","VACCINE_14 - Toxicity after succesful defences__MAX","VACCINE_14 - Absorbed defences at layer","VACCINE_14 - Absorbed defences at layer__MIN","VACCINE_14 - Absorbed defences at layer__MAX","VACCINE_14 - Succesfully immunized layers","VACCINE_14 - Succesfully immunized layers__MIN","VACCINE_14 - Succesfully immunized layers__MAX","VACCINE_14 - Unsuccesfully immunized layers","VACCINE_14 - Unsuccesfully immunized layers__MIN","VACCINE_14 - Unsuccesfully immunized layers__MAX","VACCINE_91 - _step","VACCINE_91 - _step__MIN","VACCINE_91 - _step__MAX","VACCINE_91 - IMMUNIZING_LAYER","VACCINE_91 - IMMUNIZING_LAYER__MIN","VACCINE_91 - IMMUNIZING_LAYER__MAX","VACCINE_91 - Toxicity after attacks","VACCINE_91 - Toxicity after attacks__MIN","VACCINE_91 - Toxicity after attacks__MAX","VACCINE_91 - Toxicity after defences","VACCINE_91 - Toxicity after defences__MIN","VACCINE_91 - Toxicity after defences__MAX","VACCINE_91 - Toxicity after succesful attacks","VACCINE_91 - Toxicity after succesful attacks__MIN","VACCINE_91 - Toxicity after succesful attacks__MAX","VACCINE_91 - Toxicity after succesful defences","VACCINE_91 - Toxicity after succesful defences__MIN","VACCINE_91 - Toxicity after succesful defences__MAX","VACCINE_91 - Absorbed defences at layer","VACCINE_91 - Absorbed defences at layer__MIN","VACCINE_91 - Absorbed defences at layer__MAX","VACCINE_91 - Succesfully immunized layers","VACCINE_91 - Succesfully immunized layers__MIN","VACCINE_91 - Succesfully immunized layers__MAX","VACCINE_91 - Unsuccesfully immunized layers","VACCINE_91 - Unsuccesfully immunized layers__MIN","VACCINE_91 - Unsuccesfully immunized layers__MAX","VACCINE_777 - _step","VACCINE_777 - _step__MIN","VACCINE_777 - _step__MAX","VACCINE_777 - IMMUNIZING_LAYER","VACCINE_777 - IMMUNIZING_LAYER__MIN","VACCINE_777 - IMMUNIZING_LAYER__MAX","VACCINE_777 - Toxicity after attacks","VACCINE_777 - Toxicity after attacks__MIN","VACCINE_777 - Toxicity after attacks__MAX","VACCINE_777 - Toxicity after defences","VACCINE_777 - Toxicity after defences__MIN","VACCINE_777 - Toxicity after defences__MAX","VACCINE_777 - Toxicity after succesful attacks","VACCINE_777 - Toxicity after succesful attacks__MIN","VACCINE_777 - Toxicity after succesful attacks__MAX","VACCINE_777 - Toxicity after succesful defences","VACCINE_777 - Toxicity after succesful defences__MIN","VACCINE_777 - Toxicity after succesful defences__MAX","VACCINE_777 - Absorbed defences at layer","VACCINE_777 - Absorbed defences at layer__MIN","VACCINE_777 - Absorbed defences at layer__MAX","VACCINE_777 - Succesfully immunized layers","VACCINE_777 - Succesfully immunized layers__MIN","VACCINE_777 - Succesfully immunized layers__MAX","VACCINE_777 - Unsuccesfully immunized layers","VACCINE_777 - Unsuccesfully immunized layers__MIN","VACCINE_777 - Unsuccesfully immunized layers__MAX","VACCINE_77 - _step","VACCINE_77 - _step__MIN","VACCINE_77 - _step__MAX","VACCINE_77 - IMMUNIZING_LAYER","VACCINE_77 - IMMUNIZING_LAYER__MIN","VACCINE_77 - IMMUNIZING_LAYER__MAX","VACCINE_77 - Toxicity after attacks","VACCINE_77 - Toxicity after attacks__MIN","VACCINE_77 - Toxicity after attacks__MAX","VACCINE_77 - Toxicity after defences","VACCINE_77 - Toxicity after defences__MIN","VACCINE_77 - Toxicity after defences__MAX","VACCINE_77 - Toxicity after succesful attacks","VACCINE_77 - Toxicity after succesful attacks__MIN","VACCINE_77 - Toxicity after succesful attacks__MAX","VACCINE_77 - Toxicity after succesful defences","VACCINE_77 - Toxicity after succesful defences__MIN","VACCINE_77 - Toxicity after succesful defences__MAX","VACCINE_77 - Absorbed defences at layer","VACCINE_77 - Absorbed defences at layer__MIN","VACCINE_77 - Absorbed defences at layer__MAX","VACCINE_77 - Succesfully immunized layers","VACCINE_77 - Succesfully immunized layers__MIN","VACCINE_77 - Succesfully immunized layers__MAX","VACCINE_77 - Unsuccesfully immunized layers","VACCINE_77 - Unsuccesfully immunized layers__MIN","VACCINE_77 - Unsuccesfully immunized layers__MAX","REFT_VACCINE_52 - _step","REFT_VACCINE_52 - _step__MIN","REFT_VACCINE_52 - _step__MAX","REFT_VACCINE_52 - IMMUNIZING_LAYER","REFT_VACCINE_52 - IMMUNIZING_LAYER__MIN","REFT_VACCINE_52 - IMMUNIZING_LAYER__MAX","REFT_VACCINE_52 - Toxicity after attacks","REFT_VACCINE_52 - Toxicity after attacks__MIN","REFT_VACCINE_52 - Toxicity after attacks__MAX","REFT_VACCINE_52 - Toxicity after defences","REFT_VACCINE_52 - Toxicity after defences__MIN","REFT_VACCINE_52 - Toxicity after defences__MAX","REFT_VACCINE_52 - Toxicity after succesful attacks","REFT_VACCINE_52 - Toxicity after succesful attacks__MIN","REFT_VACCINE_52 - Toxicity after succesful attacks__MAX","REFT_VACCINE_52 - Toxicity after succesful defences","REFT_VACCINE_52 - Toxicity after succesful defences__MIN","REFT_VACCINE_52 - Toxicity after succesful defences__MAX","REFT_VACCINE_52 - Absorbed defences at layer","REFT_VACCINE_52 - Absorbed defences at layer__MIN","REFT_VACCINE_52 - Absorbed defences at layer__MAX","REFT_VACCINE_52 - Succesfully immunized layers","REFT_VACCINE_52 - Succesfully immunized layers__MIN","REFT_VACCINE_52 - Succesfully immunized layers__MAX","REFT_VACCINE_52 - Unsuccesfully immunized layers","REFT_VACCINE_52 - Unsuccesfully immunized layers__MIN","REFT_VACCINE_52 - Unsuccesfully immunized layers__MAX","REFT_VACCINE_134 - _step","REFT_VACCINE_134 - _step__MIN","REFT_VACCINE_134 - _step__MAX","REFT_VACCINE_134 - IMMUNIZING_LAYER","REFT_VACCINE_134 - IMMUNIZING_LAYER__MIN","REFT_VACCINE_134 - IMMUNIZING_LAYER__MAX","REFT_VACCINE_134 - Toxicity after attacks","REFT_VACCINE_134 - Toxicity after attacks__MIN","REFT_VACCINE_134 - Toxicity after attacks__MAX","REFT_VACCINE_134 - Toxicity after defences","REFT_VACCINE_134 - Toxicity after defences__MIN","REFT_VACCINE_134 - Toxicity after defences__MAX","REFT_VACCINE_134 - Toxicity after succesful attacks","REFT_VACCINE_134 - Toxicity after succesful attacks__MIN","REFT_VACCINE_134 - Toxicity after succesful attacks__MAX","REFT_VACCINE_134 - Toxicity after succesful defences","REFT_VACCINE_134 - Toxicity after succesful defences__MIN","REFT_VACCINE_134 - Toxicity after succesful defences__MAX","REFT_VACCINE_134 - Absorbed defences at layer","REFT_VACCINE_134 - Absorbed defences at layer__MIN","REFT_VACCINE_134 - Absorbed defences at layer__MAX","REFT_VACCINE_134 - Succesfully immunized layers","REFT_VACCINE_134 - Succesfully immunized layers__MIN","REFT_VACCINE_134 - Succesfully immunized layers__MAX","REFT_VACCINE_134 - Unsuccesfully immunized layers","REFT_VACCINE_134 - Unsuccesfully immunized layers__MIN","REFT_VACCINE_134 - Unsuccesfully immunized layers__MAX","BASELINE_34 - _step","BASELINE_34 - _step__MIN","BASELINE_34 - _step__MAX","BASELINE_34 - IMMUNIZING_LAYER","BASELINE_34 - IMMUNIZING_LAYER__MIN","BASELINE_34 - IMMUNIZING_LAYER__MAX","BASELINE_34 - Toxicity after attacks","BASELINE_34 - Toxicity after attacks__MIN","BASELINE_34 - Toxicity after attacks__MAX","BASELINE_34 - Toxicity after succesful attacks","BASELINE_34 - Toxicity after succesful attacks__MIN","BASELINE_34 - Toxicity after succesful attacks__MAX","BASELINE_34 - Succesfully immunized layers","BASELINE_34 - Succesfully immunized layers__MIN","BASELINE_34 - Succesfully immunized layers__MAX","BASELINE_34 - Unsuccesfully immunized layers","BASELINE_34 - Unsuccesfully immunized layers__MIN","BASELINE_34 - Unsuccesfully immunized layers__MAX","REFT_VACCINE_34 - _step","REFT_VACCINE_34 - _step__MIN","REFT_VACCINE_34 - _step__MAX","REFT_VACCINE_34 - IMMUNIZING_LAYER","REFT_VACCINE_34 - IMMUNIZING_LAYER__MIN","REFT_VACCINE_34 - IMMUNIZING_LAYER__MAX","REFT_VACCINE_34 - Toxicity after attacks","REFT_VACCINE_34 - Toxicity after attacks__MIN","REFT_VACCINE_34 - Toxicity after attacks__MAX","REFT_VACCINE_34 - Toxicity after defences","REFT_VACCINE_34 - Toxicity after defences__MIN","REFT_VACCINE_34 - Toxicity after defences__MAX","REFT_VACCINE_34 - Toxicity after succesful attacks","REFT_VACCINE_34 - Toxicity after succesful attacks__MIN","REFT_VACCINE_34 - Toxicity after succesful attacks__MAX","REFT_VACCINE_34 - Toxicity after succesful defences","REFT_VACCINE_34 - Toxicity after succesful defences__MIN","REFT_VACCINE_34 - Toxicity after succesful defences__MAX","REFT_VACCINE_34 - Absorbed defences at layer","REFT_VACCINE_34 - Absorbed defences at layer__MIN","REFT_VACCINE_34 - Absorbed defences at layer__MAX","REFT_VACCINE_34 - Succesfully immunized layers","REFT_VACCINE_34 - Succesfully immunized layers__MIN","REFT_VACCINE_34 - Succesfully immunized layers__MAX","REFT_VACCINE_34 - Unsuccesfully immunized layers","REFT_VACCINE_34 - Unsuccesfully immunized layers__MIN","REFT_VACCINE_34 - Unsuccesfully immunized layers__MAX"
"39","300","300","300","","","","3.4999999999999996","3.4999999999999996","3.4999999999999996","","","","","","","","","","","","","","","","","","","261","261","261","7","7","7","","","","","","","","","","","","","","","","","","","","","","274","274","274","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","295","295","295","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","","","","","","","319.6666666666667","318","321","9","9","9","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","8","8","8","","","","334","334","334","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","333.75","331","336","18","18","18","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","17","17","17","338","338","338","","","","3.071428571428571","3.071428571428571","3.071428571428571","","","","","","","","","","","","","","","","","",""
"40","307","307","307","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","","","267","267","267","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","","","282","281","283","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","6","6","6","","","","303","302","304","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","5","5","5","","","","327","327","327","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","342.6666666666667","341","344","8","8","8","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","7","7","7","","","","342","342","342","","","","1.9285714285714286","1.9285714285714286","1.9285714285714286","","","","","","","","","","346","345","347","","","","2.214285714285714","2.214285714285714","2.214285714285714","","","","2.214285714285714","2.214285714285714","2.214285714285714","","","","","","","","","","","",""
"41","315","314","316","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","5","5","5","","","","274","274","274","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","284","284","284","7","7","7","","","","","","","","","","","","","","","","","","","","","","305","305","305","6","6","6","","","","","","","","","","","","","","","","","","","","","","334","334","334","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","350","350","350","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","","","","","","","","","","","","","","","","351.75","349","354","19","19","19","2.142857142857143","2.142857142857143","2.142857142857143","2.142857142857143","2.142857142857143","2.142857142857143","","","","18","18","18","358","358","358","","","","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","","","","","",""
"42","317","317","317","6","6","6","","","","","","","","","","","","","","","","","","","","","","281","281","281","","","","3.4999999999999996","3.4999999999999996","3.4999999999999996","","","","","","","","","","","","","","","","","","","290","290","290","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","","","","","","","311","311","311","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","341","341","341","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","","","","","","","357","357","357","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","360","360","360","","","","1.2857142857142856","1.2857142857142856","1.2857142857142856","","","","","","","","","","369","369","369","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","","","","","","","","","","","",""
"43","323","323","323","","","","3.214285714285714","3.214285714285714","3.214285714285714","","","","","","","","","","","","","","","","","","","289","288","290","","","","3.4999999999999996","3.4999999999999996","3.4999999999999996","","","","","","","","","","","","","7","7","7","","","","297","297","297","","","","3.071428571428571","3.071428571428571","3.071428571428571","","","","","","","","","","","","","","","","","","","318","318","318","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","","","","","","","349.6666666666667","348","351","10","10","10","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","9","9","9","","","","364","364","364","","","","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","","","","","","","369.75","367","372","20","20","20","2.4999999999999996","2.4999999999999996","2.4999999999999996","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","19","19","19","380","380","380","","","","","","","0.6428571428571426","0.6428571428571426","0.6428571428571426","","","","","","","","","","","","","","",""
"44","330","330","330","","","","3.4999999999999996","3.4999999999999996","3.4999999999999996","","","","","","","","","","","","","","","","","","","291","291","291","8","8","8","","","","","","","","","","","","","","","","","","","","","","304","304","304","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","","","","","","","325","325","325","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","","","","","","","358","357","359","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","372.6666666666667","371","374","9","9","9","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","8","8","8","","","","378","378","378","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","392.6666666666667","391","394","","","","","","","1.142857142857143","1.142857142857143","1.142857142857143","","","","1.142857142857143","1.142857142857143","1.142857142857143","8","8","8","","","","","",""
"45","337","337","337","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","","","","","","","297","297","297","","","","3.214285714285714","3.214285714285714","3.214285714285714","","","","","","","","","","","","","","","","","","","312","311","313","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","7","7","7","","","","333","332","334","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","6","6","6","","","","371.6666666666667","370","373","","","","","","","0.6428571428571426","0.6428571428571426","0.6428571428571426","","","","0.6428571428571426","0.6428571428571426","0.6428571428571426","11","11","11","","","","","","","380","380","380","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","387.75","385","390","21","21","21","2.928571428571428","2.928571428571428","2.928571428571428","2.928571428571428","2.928571428571428","2.928571428571428","","","","20","20","20","401","401","401","","","","3.214285714285714","3.214285714285714","3.214285714285714","","","","","","","","","","","","","","","","","",""
"46","345","344","346","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","6","6","6","","","","304","304","304","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","","","","","","","314","314","314","8","8","8","","","","","","","","","","","","","","","","","","","","","","335","335","335","7","7","7","","","","","","","","","","","","","","","","","","","","","","381","380","382","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","387","387","387","","","","2.928571428571428","2.928571428571428","2.928571428571428","","","","","","","","","","","","","","","","","","","398.75","396","401","22","22","22","2.357142857142857","2.357142857142857","2.357142857142857","2.357142857142857","2.357142857142857","2.357142857142857","","","","21","21","21","408","408","408","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","",""
"47","347","347","347","7","7","7","","","","","","","","","","","","","","","","","","","","","","311","311","311","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","","","","","","","320","320","320","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","","","341","341","341","","","","1.7857142857142856","1.7857142857142856","1.7857142857142856","","","","","","","","","","","","","","","","","","","393","393","393","","","","","","","0.35714285714285704","0.35714285714285704","0.35714285714285704","","","","","","","","","","","","","","","","394","394","394","","","","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","","","","","","","409.75","407","412","23","23","23","2.071428571428571","2.071428571428571","2.071428571428571","2.071428571428571","2.071428571428571","2.071428571428571","","","","22","22","22","415","415","415","","","","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","","","","","",""
"48","353","353","353","","","","2.928571428571428","2.928571428571428","2.928571428571428","","","","","","","","","","","","","","","","","","","319","318","320","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","8","8","8","","","","327","327","327","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","348","348","348","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","","","","","","","405.6666666666667","404","407","","","","","","","0.6428571428571426","0.6428571428571426","0.6428571428571426","","","","0.6428571428571426","0.6428571428571426","0.6428571428571426","11","11","11","","","","","","","402.6666666666667","401","404","10","10","10","1.0714285714285714","1.0714285714285714","1.0714285714285714","","","","","","","","","","","","","9","9","9","","","","418","418","418","","","","1.5714285714285714","1.5714285714285714","1.5714285714285714","","","","","","","","","","423.6666666666667","422","425","8","8","8","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","7","7","7","","",""
"49","360","360","360","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","","","","","","","321","321","321","9","9","9","","","","","","","","","","","","","","","","","","","","","","334","334","334","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","355","355","355","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","414","414","414","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","","","","","","","410","410","410","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","","","","","","","","","","","","","","","","425","425","425","","","","1.714285714285714","1.714285714285714","1.714285714285714","","","","","","","","","","431","431","431","","","","3.071428571428571","3.071428571428571","3.071428571428571","","","","","","","","","","","","","","","","","",""
"50","367","367","367","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","","","","","","","327","327","327","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","","","","","","","342","341","343","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","8","8","8","","","","363","362","364","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","7","7","7","","","","421","421","421","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","","","","","","","417","417","417","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","","","","","","","432","432","432","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","","","","","","","438","438","438","","","","2.071428571428571","2.071428571428571","2.071428571428571","","","","","","","","","","","","","","","","","",""
"51","375","374","376","","","","2.142857142857143","2.142857142857143","2.142857142857143","","","","","","","","","","","","","7","7","7","","","","334","334","334","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","","","","","","","344","344","344","9","9","9","","","","","","","","","","","","","","","","","","","","","","365","365","365","8","8","8","","","","","","","","","","","","","","","","","","","","","","428","428","428","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","424","424","424","","","","1.9285714285714286","1.9285714285714286","1.9285714285714286","","","","","","","","","","","","","","","","","","","440.6666666666667","439","442","24","24","24","1.357142857142857","1.357142857142857","1.357142857142857","","","","23","23","23","","","","445","445","445","","","","2.928571428571428","2.928571428571428","2.928571428571428","","","","","","","","","","","","","","","","","",""
"52","377","377","377","8","8","8","","","","","","","","","","","","","","","","","","","","","","341","341","341","","","","3.071428571428571","3.071428571428571","3.071428571428571","","","","","","","","","","","","","","","","","","","350","350","350","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","","","371","371","371","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","436.6666666666667","435","438","11","11","11","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","10","10","10","","","","432.6666666666667","431","434","11","11","11","1.9285714285714286","1.9285714285714286","1.9285714285714286","","","","","","","","","","","","","10","10","10","","","","450.75","448","453","25","25","25","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","24","24","24","453.6666666666667","452","455","9","9","9","2.928571428571428","2.928571428571428","2.928571428571428","","","","","","","","","","","","","8","8","8","","",""
"53","383","383","383","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","349","348","350","","","","3.071428571428571","3.071428571428571","3.071428571428571","","","","","","","","","","","","","9","9","9","","","","357","357","357","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","","","","","","","378","378","378","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","","","444","444","444","","","","1.857142857142857","1.857142857142857","1.857142857142857","","","","","","","","","","","","","","","","","","","441","440","442","","","","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","","","","","","","","","","459","459","459","","","","1.1428571428571428","1.1428571428571428","1.1428571428571428","","","","","","","","","","461","461","461","","","","1.4999999999999998","1.4999999999999998","1.4999999999999998","","","","","","","","","","","","","","","","","",""
"54","391","390","392","","","","3.214285714285714","3.214285714285714","3.214285714285714","","","","3.214285714285714","3.214285714285714","3.214285714285714","","","","","","","","","","","","","351","351","351","10","10","10","","","","","","","","","","","","","","","","","","","","","","364","364","364","","","","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","","","","","","","385","385","385","","","","1.5714285714285714","1.5714285714285714","1.5714285714285714","","","","","","","","","","","","","","","","","","","451","451","451","","","","2.857142857142857","2.857142857142857","2.857142857142857","","","","","","","","","","","","","","","","","","","454.6666666666667","453","456","","","","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","","","","0.7857142857142856","0.7857142857142856","0.7857142857142856","12","12","12","","","","","","","466","466","466","","","","1.2142857142857142","1.2142857142857142","1.2142857142857142","","","","","","","","","","468","468","468","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","","",""
"55","403","403","403","","","","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","","","","","","","","","358","357","359","","","","3.4999999999999996","3.4999999999999996","3.4999999999999996","","","","3.4999999999999996","3.4999999999999996","3.4999999999999996","","","","","","","","","","","","","372","371","373","","","","2.571428571428571","2.571428571428571","2.571428571428571","","","","","","","","","","","","","9","9","9","","","","393","392","394","","","","1.5714285714285714","1.5714285714285714","1.5714285714285714","","","","","","","","","","","","","8","8","8","","","","458","458","458","","","","2.857142857142857","2.857142857142857","2.857142857142857","","","","","","","","","","","","","","","","","","","463","463","463","","","","2.4999999999999996","2.4999999999999996","2.4999999999999996","","","","","","","","","","","","","","","","","","","473","473","473","","","","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","","","","","","","475","475","475","","","","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","","","","","",""
"56","414","414","414","","","","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","","","","371.6666666666667","370","373","","","","","","","1.357142857142857","1.357142857142857","1.357142857142857","","","","1.357142857142857","1.357142857142857","1.357142857142857","11","11","11","","","","","","","374","374","374","10","10","10","","","","","","","","","","","","","","","","","","","","","","395","395","395","9","9","9","","","","","","","","","","","","","","","","","","","","","","466.6666666666667","465","468","12","12","12","2.857142857142857","2.857142857142857","2.857142857142857","","","","","","","","","","","","","11","11","11","","","","470","470","470","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","","","481.6666666666667","480","483","26","26","26","1.6428571428571428","1.6428571428571428","1.6428571428571428","","","","25","25","25","","","","483.6666666666667","482","485","10","10","10","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","","","","","","","","","9","9","9","","",""
"57","426.6666666666667","425","428","","","","","","","0.5714285714285715","0.5714285714285715","0.5714285714285715","","","","0.5714285714285715","0.5714285714285715","0.5714285714285715","9","9","9","","","","","","","381","380","382","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","3.3571428571428568","3.3571428571428568","3.3571428571428568","","","","","","","","","","","","","380","380","380","","","","2.857142857142857","2.857142857142857","2.857142857142857","","","","","","","","","","","","","","","","","","","401","401","401","","","","2.7857142857142856","2.7857142857142856","2.7857142857142856","","","","","","","","","","","","","","","","","","","474","474","474","","","","2.2857142857142856","2.2857142857142856","2.2857142857142856","","","","","","","","","","","","","","","","","","","477","477","477","","","","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","","","","","","","491.75","489","494","27","27","27","2.571428571428571","2.571428571428571","2.571428571428571","2.571428571428571","2.571428571428571","2.571428571428571","","","","26","26","26","491","491","491","","","","2.714285714285714","2.714285714285714","2.714285714285714","","","","","","","","","","","","","","","","","",""
"58","435","435","435","","","","3.2857142857142856","3.2857142857142856","3.2857142857142856","","","","","","","","","","","","","","","","","","","393","393","393","","","","","","","0.35714285714285704","0.35714285714285704","0.35714285714285704","","","","","","","","","","","","","","","","388","387","389","","","","2.214285714285714","2.214285714285714","2.214285714285714","","","","2.214285714285714","2.214285714285714","2.214285714285714","","","","","","","","","","","","","408","408","408","","","","3.428571428571428","3.428571428571428","3.428571428571428","","","","","","","","","","","","","","","","","","","481","481","481","","","","2.642857142857143","2.642857142857143","2.642857142857143","","","","","","","","","","","","","","","","","","","485.6666666666667","484","487","12","12","12","2.9999999999999996","2.9999999999999996","2.9999999999999996","","","","","","","","","","","","","11","11","11","","","","500","500","500","","","","0.9285714285714285","0.9285714285714285","0.9285714285714285","","","","","","","","","","498","498","498","","","","2.928571428571428","2.928571428571428","2.928571428571428","","","","","","","","","","","","","","","","","",""
